text,created_at,retweet_count,favorite_count
Crooked Hillary Clinton is the worst (and biggest) loser of all time. She just can’t stop which is so good for the Republican Party. Hillary get on with your life and give it another try in three years!,11/18/17,51390,191955
Put big game trophy decision on hold until such time as I review all conservation facts. Under study for years. Will update soon with Secretary Zinke. Thank you!,11/18/17,23532,128508
Today it was an honor to celebrate the Collegiate National Champions of 2016/2017 at the @WhiteHouse! #NCAAChampions🏆Photos: https://t.co/Ecl2phhzyl https://t.co/w8jE24pLwa,11/17/17,10924,55054
Together we're going to restore safety to our streets and peace to our communities and we're going to destroy the vile criminal cartel #MS13 and many other gangs...'Hundreds arrested in MS-13 crackdown'https://t.co/Mp268d8RaU https://t.co/mrynwnTuoO,11/17/17,19891,76193
If Democrats were not such obstructionists and understood the power of lower taxes we would be able to get many of their ideas into Bill!,11/17/17,21521,100044
Great numbers on Stocks and the Economy. If we get Tax Cuts and Reform we'll really see some great results!,11/17/17,14627,75155
.And to think that just last week he was lecturing anyone who would listen about sexual harassment and respect for women. Lesley Stahl tape?,11/17/17,20330,85681
The Al Frankenstien picture is really bad speaks a thousand words. Where do his hands go in pictures 2 3 4 5 &amp; 6 while she sleeps? .....,11/17/17,24215,87667
Big win today in the House for GOP Tax Cuts and Reform 227-205. Zero Dems they want to raise taxes much higher but not for our military!,11/17/17,12904,64038
Congratulations to the House of Representatives for passing the #TaxCutsandJobsAct — a big step toward fulfilling our promise to deliver historic TAX CUTS for the American people by the end of the year! https://t.co/8FjefMj6hh,11/16/17,16216,68106
Need all on the UN Security Council to vote to renew the Joint Investigative Mechanism for Syria to ensure that Assad Regime does not commit mass murder with chemical weapons ever again.,11/16/17,13807,65781
China is sending an Envoy and Delegation to North Korea - A big move we'll see what happens!,11/16/17,19675,91366
....your release possible and HAVE A GREAT LIFE! Be careful there are many pitfalls on the long and winding road of life!,11/16/17,17232,93551
To the three UCLA basketball players I say:  You're welcome go out and give a big Thank You to President Xi Jinping of China who made.....,11/16/17,18162,89067
Big vote tomorrow in the House. Tax cuts are getting close!,11/16/17,12131,70949
Why are Democrats fighting massive tax cuts for the middle class and business (jobs)? The reason: Obstruction and Delay!,11/16/17,23817,101559
It is actually hard to believe how naive (or dumb) the Failing @nytimes is when it comes to foreign policy...weak and ineffective!,11/15/17,15541,73601
...They should realize that these relationships are a good thing not a bad thing. The U.S. is being respected again. Watch Trade!,11/15/17,15595,85167
The failing @nytimes hates the fact that I have developed a great relationship with World leaders like Xi Jinping President of China.....,11/15/17,14267,67340
Do you think the three UCLA Basketball Players will say thank you President Trump? They were headed for 10 years in jail!,11/15/17,43776,165011
Thank you! https://t.co/EQMwv1XbiM,11/15/17,10485,48022
Thank you working hard! https://t.co/TmNdNPBJ3m,11/15/17,5154,32118
While in the Philippines I was forced to watch @CNN which I have not done in months and again realized how bad and FAKE it is. Loser!,11/15/17,32702,135601
.@foxandfriends will be showing much of our successful trip to Asia and the friendships &amp; benefits that will endure for years to come!,11/15/17,9541,52255
Our great country is respected again in Asia. You will see the fruits of our long but successful trip for many years to come!,11/15/17,16884,92260
Just returned from Asia after 12 very successful days. Great to be home!,11/15/17,11843,85270
May God be with the people of Sutherland Springs Texas. The FBI and Law Enforcement has arrived.,11/15/17,6540,36579
THANK YOU ASIA! #USA🇺🇸 https://t.co/FziKSbrzcu,11/14/17,19851,86071
THANK YOU to the amazing staff and their families of the United States Embassy in the Philippines. Keep up the GREAT WORK! https://t.co/3ABVXTsJM0,11/14/17,10576,55853
One of the most accurate polls last time around. But #FakeNews likes to say we’re in the 30’s. They are wrong. Some people think numbers could be in the 50's. Together WE will MAKE AMERICA GREAT AGAIN! https://t.co/YhrwkdObhP,11/14/17,15736,65280
I will be making a major statement from the @WhiteHouse upon my return to D.C. Time and date to be set.,11/14/17,20053,86297
Just arrived at #ASEAN50 in the Philippines for my final stop with World Leaders. Will lead to FAIR TRADE DEALS unlike the horror shows from past Administrations. Will then be leaving for D.C. Made many good friends!,11/14/17,8566,48188
After my tour of Asia all Countries dealing with us on TRADE know that the rules have changed. The United States has to be treated fairly and in a reciprocal fashion. The massive TRADE deficits must go down quickly!,11/14/17,16950,84021
Great to see @RandPaul looking well and back on the Senate floor. He will help us with TAX CUTS and REFORM!,11/14/17,11085,58147
Excited to be heading home to see the House pass a GREAT Tax Bill with the middle class getting big TAX CUTS!#MakeAmericaGreatAgain🇺🇸,11/14/17,14595,77499
I am proud of the Rep. House &amp; Senate for working so hard on cutting taxes {&amp; reform.} We’re getting close! Now how about ending the unfair &amp; highly unpopular Indiv Mandate in OCare &amp; reducing taxes even further? Cut top rate to 35% w/all of the rest going to middle income cuts?,11/13/17,16528,77853
Happy to announce I am nominating Alex Azar to be the next HHS Secretary. He will be a star for better healthcare and lower drug prices!,11/13/17,12694,70142
Will be leaving the Philippines tomorrow after many days of constant mtgs &amp; work in order to #MAGA! My promises are rapidly being fulfilled.,11/13/17,13875,72867
Great day of bilateral meetings at #ASEANSummit on trade which we are turning around to be great deals for our country! https://t.co/2ahAvm4n9s,11/13/17,8680,43903
Thank you! https://t.co/TD0rYcWN8C,11/12/17,10784,61954
We had a wonderful visit to Vietnam thank you President Tran Dai Quang! Heading to the #ASEANSummit 50th Anniv Gala in the Philippines now. https://t.co/WfSd8EE3Nm,11/12/17,10974,58790
Just landed in the Philippines after a great day of meetings and events in Hanoi Vietnam! https://t.co/YxHRNhhPWo,11/12/17,10869,72215
Just landed in the Philippines after a great day of meetings and events in Hanoi Vietnam!,11/12/17,869,3751
"Why would Kim Jong-un insult me by calling me ""old"" when I would NEVER call him ""short and fat?"" Oh well I try so hard to be his friend - and maybe someday that will happen!",11/12/17,272776,616217
Does the Fake News Media remember when Crooked Hillary Clinton as Secretary of State was begging Russia to be our friend with the misspelled reset button? Obama tried also but he had zero chemistry with Putin.,11/12/17,28716,119569
When will all the haters and fools out there realize that having a good relationship with Russia is a good thing not a bad thing. There always playing politics - bad for our country. I want to solve North Korea Syria Ukraine terrorism and Russia can greatly help!,11/12/17,39627,158703
Met with President Putin of Russia who was at #APEC meetings. Good discussions on Syria. Hope for his help to solve along with China the dangerous North Korea crisis. Progress being made.,11/12/17,15391,75165
Will be doing a joint press conference in Hanoi Vietnam then heading for final destination of trip the Phillipines.,11/11/17,9542,58627
President Xi of China has stated that he is upping the sanctions against #NoKo. Said he wants them to denuclearize. Progress is being made.,11/11/17,16270,78020
“Presidential Proclamation Commemorating the 50th Anniversary of the Vietnam War” ➡️https://t.co/hgUQP9leqK ➡️https://t.co/9C0yyIv9Ws https://t.co/f9snmRUA4a,11/11/17,12493,57622
On this wonderful Veterans Day I want to express the incredible gratitude of the entire American Nation to our GREAT VETERANS. Thank you! https://t.co/GhQbCA7yII,11/11/17,31104,119216
On behalf of an entire nation Happy 242nd Birthday to the men and women of the United States Marines!#USMC242 #SemperFi https://t.co/ecgoSJP5Uc,11/10/17,25053,102305
The United States has been reminded time and again in recent years that economic security is not merely RELATED to national security - economic security IS national security. It is vital to our national strength. #APEC2017 https://t.co/8gKQUhit2X,11/10/17,13914,58402
The United States has been reminded time and again in recent years that economic security is not merely RELATED to national security -economic security IS national security. It is vital to our national strength. #APEC2017 https://t.co/mGPeyZEyqm,11/10/17,497,1700
The United States is prepared to work with each of the leaders in this room today to achieve mutually beneficial commerce that is in the interests of both your countries and mine. That is the message I am here to deliver today. #APEC2017 https://t.co/CM3Hqt16A8,11/10/17,11207,49515
Today I am here to offer a renewed partnership with America -- to work together to strengthen the bonds of friendship and commerce between all of the nations of the Indo-Pacific and together to promote our prosperity and security. #APEC2017 https://t.co/gN2YbS9CYB,11/10/17,9485,43754
In more and more places throughout this region citizens of SOVEREIGN and INDEPENDENT nations have taken greater control of their destinies and unlocked the potential of their people. #APEC2017 https://t.co/a570IIGe0I,11/10/17,8744,40094
Throughout my travels I've had the pleasure of sharing the good news from America. I've had the honor of sharing our vision for a free &amp; open Indo-Pacific -- a place where sovereign &amp; independent nations w/diverse cultures &amp; many different dreams can all prosper side-by-side. https://t.co/qBOCY3u7YV,11/10/17,11448,52585
Just landed in Da Nang Vietnam to deliver a speech at #APEC2017,11/10/17,7819,51886
I am leaving China for #APEC2017 in Vietnam. @FLOTUS Melania is staying behind to see the zoo and of course the Great WALL of China before going to Alaska to greet our AMAZING troops.,11/10/17,13552,72409
My meetings with President Xi Jinping were very productive on both trade and the subject of North Korea. He is a highly respected and powerful representative of his people. It was great being with him and Madame Peng Liyuan!,11/9/17,14945,83006
I don’t blame China I blame the incompetence of past Admins for allowing China to take advantage of the U.S. on trade leading up to a point where the U.S. is losing $100's of billions. How can you blame China for taking advantage of people that had no clue? I would've done same!,11/9/17,29359,135908
In the coming months and years ahead I look forward to building an even STRONGER relationship between the United States and China. 🇺🇸🇨🇳 https://t.co/mK3SB7t3EV,11/9/17,20496,94769
President Xi thank you for such an incredible welcome ceremony. It was a truly memorable and impressive display! 📸https://t.co/J9x51h1LBe https://t.co/g4Z7mO5cV9,11/9/17,19508,92838
Congratulations to all of the ”DEPLORABLES” and the millions of people who gave us a MASSIVE (304-227) Electoral College landslide victory! https://t.co/7ifv5gT7Ur,11/8/17,35393,134128
Looking forward to a full day of meetings with President Xi and our delegations tomorrow. THANK YOU for the beautiful welcome China! @FLOTUS Melania and I will never forget it! https://t.co/sQoUWIGAiQ,11/8/17,13517,64298
NoKo has interpreted America's past restraint as weakness. This would be a fatal miscalculation. Do not underestimate us. AND DO NOT TRY US. https://t.co/4llqLrNpK3,11/8/17,23631,88959
On behalf of @FLOTUS Melania and I THANK YOU for an unforgettable afternoon and evening at the Forbidden City in Beijing President Xi and Madame Peng Liyuan. We are looking forward to rejoining you tomorrow morning! https://t.co/ma0F7SHbVU,11/8/17,13032,61201
Leaving South Korea now heading to China. Looking very much forward to meeting and being with President Xi!,11/8/17,11409,72783
Together we dream of a Korea that is free a peninsula that is safe and families that are reunited once again! https://t.co/9tsZRCC83j,11/8/17,12909,53881
Anyone who doubts the strength or determination of the U.S. should look to our past....and you will doubt it no longer. https://t.co/zyuYc0fIH6,11/8/17,12465,52843
The North Korean regime has pursued its nuclear &amp; ballistic missile programs in defiance of every assurance agreement &amp; commmitment it has made to the U.S. and its allies. It's broken all of those commitments... https://t.co/xJ4jUpA8d8,11/8/17,10458,43345
The U.S. under my administration is completely rebuilding its military and they're spending hundreds of billions of dollars to the newest and finest military equipment anywhere in the world being built right now. I want peace through strength! https://t.co/2YXkIvRIFi,11/8/17,14510,60351
Join me LIVE in South Korea🇺🇸🇰🇷#NationalAssembly #POTUSinAsia ➡️https://t.co/M3iEhPdkas https://t.co/hSxdtd2UnY,11/8/17,5928,30023
Ed Gillespie worked hard but did not embrace me or what I stand for. Don’t forget Republicans won 4 out of 4 House seats and with the economy doing record numbers we will continue to win even bigger than before!,11/8/17,19384,82401
Getting ready to make a major speech to the National Assembly here in South Korea then will be headed to China where I very much look forward to meeting with President Xi who is just off his great political victory.,11/8/17,10982,62652
Thank you to all Americans who participated in Nat'l Rx Drug Take Back Day. A record amount of drugs collected &amp; disposed. We can do this!,11/7/17,11041,64113
Franklin such a great photo. HAPPY 99th BIRTHDAY to your father @BillyGraham! https://t.co/l0c7RvvOa1,11/7/17,12708,60639
.@EdWGillespie will totally turn around the high crime and poor economic performance of VA. MS-13 and crime will be gone. Vote today ASAP!,11/7/17,13005,52778
....and has been horrible on Virginia economy. Vote @EdWGillespie today!,11/7/17,7217,35003
Ralph Northam will allow crime to be rampant in Virginia. He’s weak on crime weak on our GREAT VETS Anti-Second Amendment....,11/7/17,13278,51887
....is making. Working very hard on TAX CUTS for the middle class companies and jobs!,11/7/17,7096,42999
Stock market hit yet another all-time record high yesterday. There is great confidence in the moves that my Administration....,11/7/17,11815,63115
Thank you to President Moon of South Korea for the beautiful welcoming ceremony. It will always be remembered. https://t.co/bMvJz1iV2a,11/7/17,21474,71302
It was my great honor to have lunch with our INCREDIBLE U.S. and ROK troops at Camp Humphreys in South Korea. 🇺🇸🇰🇷 https://t.co/5NJirz4iNM https://t.co/kNLyONhBCC,11/7/17,13932,55541
....Some of those they are harshly treating have been “milking” their country for years!,11/6/17,61945,90400
I have great confidence in King Salman and the Crown Prince of Saudi Arabia they know exactly what they are doing....,11/6/17,98277,120715
Getting ready to leave for South Korea and meetings with President Moon a fine gentleman. We will figure it all out!,11/6/17,13452,76570
My visit to Japan and friendship with PM Abe will yield many benefits for our great Country. Massive military &amp; energy orders happening+++!,11/6/17,16010,68887
The state of Virginia economy under Democrat rule has been terrible. If you vote Ed Gillespie tomorrow it will come roaring back!,11/6/17,20404,79225
#USA🇺🇸 #Japan🇯🇵 https://t.co/EvxFqAVnFS,11/6/17,18263,72727
...Americans do what we do best: we pull together. We join hands. We lock arms and through the tears and the sadness we stand strong... https://t.co/qkCPgtKGkA,11/6/17,18170,85766
May God be w/ the people of Sutherland Springs Texas. The FBI &amp; law enforcement are on the scene. I am monitoring the situation from Japan.,11/5/17,40648,188422
Heading into the 12 days with great negotiating strength because of our tremendous economy. https://t.co/4HnXkR3EhW,11/5/17,12353,58653
It was a true honor to be at Yokota Air Base with our GREAT @USForcesJapan! https://t.co/KEXnIkkQks,11/5/17,11959,56274
Playing golf with Prime Minister Abe and Hideki Matsuyama two wonderful people! https://t.co/vYLULe0o2K,11/5/17,23603,107970
Just gave a speech to the great men and women at Yokota Air Base in Tokyo Japan. Leaving to see Prime Minister Abe. https://t.co/6LRAgojvDB,11/5/17,17053,86835
I am landing shortly. Can’t wait to be with our GREAT MILITARY. See you soon! https://t.co/AVLrrOxmm4,11/5/17,14754,76082
Would very much appreciate Saudi Arabia doing their IPO of Aramco with the New York Stock Exchange. Important to the United States!,11/4/17,18806,71273
Unemployment is down to 4.1% lowest in 17 years. 1.5 million new jobs created since I took office. Highest stock Market ever up $5.4 trill,11/4/17,38345,159116
Thank you to our GREAT Military/Veterans and @PacificCommand.Remember #PearlHarbor. Remember the @USSArizona!A day I’ll never forget. https://t.co/CMkB0kTkSc,11/4/17,19786,77968
Thank you for such a beautiful welcome Hawaii. My great honor to visit @PacificCommand upon arrival. Heading to Pearl Harbor w/ @FLOTUS now. https://t.co/6gDME9cmnS,11/4/17,13173,68601
Getting ready to land in Hawaii. Looking so much forward to meeting with our great Military/Veterans at Pearl Harbor!,11/3/17,13176,89681
The decision on Sergeant Bergdahl is a complete and total disgrace to our Country and to our Military.,11/3/17,37619,138665
JOBS JOBS JOBS! https://t.co/twUNktGbnb,11/3/17,16270,68056
The rigged Dem Primary one of the biggest political stories in years got ZERO coverage on Fake News Network TV last night. Disgraceful!,11/3/17,26212,95184
Just took off for ceremony @ Pearl Harbor. Will then be heading to Japan SKorea China Vietnam &amp; the Philippines. Will never let you down!,11/3/17,14128,75058
I always felt I would be running and winning against Bernie Sanders not Crooked H without cheating I was right.,11/3/17,17115,83194
Bernie Sanders supporters have every right to be apoplectic of the complete theft of the Dem primary by Crooked Hillary!,11/3/17,16598,78239
"...Based on that the Military has hit ISIS ""much harder"" over the last two days. They will pay a big price for every attack on us!",11/3/17,15413,71282
"ISIS just claimed the Degenerate Animal who killed and so badly wounded the wonderful people on the West Side was ""their soldier."" .....",11/3/17,14799,58387
Pocahontas just stated that the Democrats lead by the legendary Crooked Hillary Clinton rigged the Primaries! Lets go FBI &amp; Justice Dept.,11/3/17,29297,104174
The real story on Collusion is in Donna B's new book. Crooked Hillary bought the DNC &amp; then stole the Democratic Primary from Crazy Bernie!,11/3/17,19132,76932
....People are angry.  At some point the Justice Department and the FBI must do what is right and proper. The American public deserves it!,11/3/17,30923,132126
...New Donna B book says she paid for and stole the Dem Primary. What about the deleted E-mails Uranium Podesta the Server plus plus...,11/3/17,18237,72664
Everybody is asking why the Justice Department (and FBI) isn't looking into all of the dishonesty going on with Crooked Hillary &amp; the Dems..,11/3/17,23055,87852
My Twitter account was taken down for 11 minutes by a rogue employee. I guess the word must finally be getting out-and having an impact.,11/3/17,27721,108996
I will be interviewed by @IngrahamAngle on @FoxNews at 10:00. Enjoy!,11/3/17,7438,41955
The @TuckerCarlson opening statement about our once cherished and great FBI was so sad to watch. James Comey's leadership was a disaster!,11/3/17,17251,64840
....This is real collusion and dishonesty. Major violation of Campaign Finance Laws and Money Laundering - where is our Justice Department?,11/3/17,25528,91825
Donna Brazile just stated the DNC RIGGED the system to illegally steal the Primary from Bernie Sanders. Bought and paid for by Crooked H....,11/3/17,24558,83522
Great Tax Cut rollout today. The lobbyists are storming Capital Hill but the Republicans will hold strong and do what is right for America!,11/3/17,13378,64743
Today it was my pleasure and great honor to announce my nomination of Jerome Powell to be the next Chairman of the @FederalReserve. https://t.co/6aDuRy3zws,11/2/17,9470,43458
Broadcom's move to America=$20 BILLION of annual rev into U.S.A. $3+ BILLION/yr. in research/engineering &amp; $6 BILLION/yr. in manufacturing. https://t.co/NsJ4PtVTtl,11/2/17,14126,55961
Today we are thrilled to welcome @Broadcom CEO Hock Tan to the WH to announce he is moving their HQ’s from Singapore back to the U.S.A..... https://t.co/WrqUXBndyZ,11/2/17,10671,46775
Congress must end chain migration so that we can have a system that is SECURITY BASED! We need to make AMERICA SAFE! #USA🇺🇸 https://t.co/d7L1YW5iVY,11/2/17,13686,54953
I am calling on Congress to TERMINATE the diversity visa lottery program that presents significant vulnerabilities to our national security. https://t.co/tW4wOlI4vu,11/2/17,18219,74767
Congratulations to the Houston @Astros 2017 #WorldSeries Champions⚾️#HoustonStrong #EarnHistory https://t.co/BP7OEzdhFi,11/2/17,11544,55900
...There is also something appropriate about keeping him in the home of the horrible crime he committed. Should move fast. DEATH PENALTY!,11/2/17,17440,85310
Would love to send the NYC terrorist to Guantanamo but statistically that process takes much longer than going through the Federal system...,11/2/17,14041,70594
NYC terrorist was happy as he asked to hang ISIS flag in his hospital room. He killed 8 people badly injured 12. SHOULD GET DEATH PENALTY!,11/2/17,43455,173510
Great mtg w/ @Cabinet today. Tomorrow I will be announcing the new head of the Fed. I think you will be extremely impressed by this person! https://t.co/5ASJVLGAiG,11/2/17,8265,40469
Happy birthday to @garyplayer a truly great Champion and Person!,11/2/17,5181,34771
It is finally happening for our great clean coal miners! https://t.co/suAnjs6Ccz,11/2/17,10387,46176
The United States will be immediately implementing much tougher Extreme Vetting Procedures. The safety of our citizens comes first!,11/2/17,23108,107846
Just spoke to President Macri of Argentina about the five proud and wonderful men killed in the West Side terror attack. God be with them!,11/2/17,13776,71331
CHAIN MIGRATION must end now! Some people come in and they bring their whole family with them who can be truly evil. NOT ACCEPTABLE! https://t.co/PQGeTTdRtX,11/1/17,22322,76452
@SenateMajLdr @SenateGOP ...and Appeals Court Judges at a record clip! Our courts are rapidly changing for the better!,11/1/17,7193,35005
Thanks to @SenateMajLdr McConnell and the @SenateGOP we are appointing high-quality Federal District...,11/1/17,8476,42572
Thank you to the GREAT NYPD First Responders and all govt officials for having handled the terrible West Side attack so professionally! https://t.co/imPIdOzjAn,11/1/17,12354,57483
@NYGovCuomo @NYCMayor ...fully supports any and all of their efforts with respect to the West Side attack. #NYCStrong,11/1/17,5422,29360
Just spoke with @NYGovCuomo and @NYCMayor de Blasio to let them know that the federal government...,11/1/17,6516,35013
We mourn the horrifying terrorist attack in NYC. All of America is praying and grieving for the families who lost their precious loved ones. https://t.co/WZFHXoJE3K,11/1/17,12690,56307
....for the Middle Class. The House and Senate should consider ASAP as the process of final approval moves along. Push Biggest Tax Cuts EVER,11/1/17,11783,56219
Wouldn't it be great to Repeal the very unfair and unpopular Individual Mandate in ObamaCare and use those savings for further Tax Cuts.....,11/1/17,17634,83073
#NYCStrong #USA🇺🇸 https://t.co/6K3Xw5P87d,11/1/17,8926,40093
Senator Chuck Schumer helping to import Europes problems said Col.Tony Shaffer. We will stop this craziness!  @foxandfriends,11/1/17,21428,77686
We are fighting hard for Merit Based immigration no more Democrat Lottery Systems. We must get MUCH tougher (and smarter).  @foxandfriends,11/1/17,26172,102486
"The terrorist came into our country through what is called the ""Diversity Visa Lottery Program"" a Chuck Schumer beauty. I want merit based.",11/1/17,37718,132205
I have just ordered Homeland Security to step up our already Extreme Vetting Program. Being politically correct is fine but not for this!,11/1/17,37799,150010
The Republican House members are working hard (and late) toward the Massive Tax Cuts that they know you deserve. These will be biggest ever!,11/1/17,13721,69956
My thoughts condolences and prayers to the victims and families of the New York City terrorist attack. God and your country are with you!,10/31/17,26364,114627
We must not allow ISIS to return or enter our country after defeating them in the Middle East and elsewhere. Enough!,10/31/17,36362,143823
In NYC looks like another attack by a very sick and deranged person. Law enforcement is following this closely. NOT IN THE U.S.A.!,10/31/17,25707,111025
U.S. COAL PRODUCTIONUp📈7.8% past year. Down📉31.5% last 10 years. #EndingWarOnCoal https://t.co/xr20OBb2DV,10/31/17,11071,44437
“Home Prices Reach New All-Time Highs in August” Read more: https://t.co/XzJiZgGQ8R https://t.co/STBtR6mO2j,10/31/17,6526,29500
Consumer Confidence Hits Highest Level Since December 2000 Read more: https://t.co/w7WkcobFun https://t.co/nLo5XCnuIx,10/31/17,10456,41278
Wishing everyone a safe and Happy Halloween!#Halloween2017 https://t.co/BRpgXVRI8Y,10/31/17,14090,63082
Thank you @LuisRiveraMarin! https://t.co/BK7sDv9phU,10/31/17,6007,28402
“Statement by President Trump on the Apprehension of Mustafa al-Imam for His Alleged Role in Benghazi Attacks” https://t.co/2U7WJmfGlM,10/31/17,10034,37503
....earth shattering. He and his brother could Drain The Swamp which would be yet another campaign promise fulfilled. Fake News weak!,10/31/17,12677,53862
The biggest story yesterday the one that has the Dems in a dither is Podesta running from his firm. What he know about Crooked Dems is....,10/31/17,17892,68922
I hope people will start to focus on our Massive Tax Cuts for Business (jobs) and the Middle Class (in addition to Democrat corruption)!,10/31/17,17325,76775
....came to the campaign. Few people knew the young low level volunteer named George who has already proven to be a liar. Check the DEMS!,10/31/17,12889,56964
"The Fake News is working overtime. As Paul Manaforts lawyer said there was ""no collusion"" and events mentioned took place long before he...",10/31/17,14552,60002
....Also there is NO COLLUSION!,10/30/17,23347,93864
Sorry but this is years ago before Paul Manafort was part of the Trump campaign. But why aren't Crooked Hillary &amp; the Dems the focus?????,10/30/17,35801,123689
Great job by MichaelCaputo on @foxandfriends.,10/30/17,7775,44301
Report out that Obama Campaign paid $972000 to Fusion GPS. The firm also got $12400000 (really?) from DNC. Nobody knows who OK'd!,10/30/17,34730,110605
"All of this ""Russia"" talk right when the Republicans are making their big push for historic Tax Cuts &amp; Reform. Is this coincidental? NOT!",10/29/17,24182,94912
...are now fighting back like never before. There is so much GUILT by Democrats/Clinton and now the facts are pouring out. DO SOMETHING!,10/29/17,25711,103162
"...""collusion"" which doesn't exist. The Dems are using this terrible (and bad for our country) Witch Hunt for evil politics but the R's...",10/29/17,18343,76214
...the Uranium to Russia deal the  33000 plus deleted Emails the Comey fix and so much more. Instead they look at phony Trump/Russia....,10/29/17,24360,90215
Never seen such Republican ANGER &amp; UNITY as I have concerning the lack of investigation on Clinton made Fake Dossier (now $12000000?)....,10/29/17,30780,114789
As usual the ObamaCare premiums will be up (the Dems own it) but we will Repeal &amp; Replace and have great Healthcare soon after Tax Cuts!,10/29/17,14577,69208
JFK Files are released long ahead of schedule!,10/28/17,20238,95386
While not at all presidential I must point out that the Sloppy Michael Moore Show on Broadway was a TOTAL BOMB and was forced to close. Sad!,10/28/17,26297,118041
Happy #FirstRespondersDay to all of our HEROES out there. We are forever grateful to you for your service sacrifice and courage 24/7/365! https://t.co/vOcTlyOeyw,10/28/17,15183,64713
...in order to put any and all conspiracy theories to rest.,10/28/17,10859,55183
...addresses of any mentioned person who is still living. I am doing this for reasons of full disclosure transparency and...,10/28/17,10697,52263
After strict consultation with General Kelly the CIA and other Agencies I will be releasing ALL #JFKFiles other than the names and...,10/28/17,17357,73321
Today is National Prescription Drug Take Back Day. Everyone can help fight the #OpioidEpidemic by participating! https://t.co/ONObTWOaOn https://t.co/CYG11DnxH7,10/28/17,9296,42273
Just read the nice remarks by President Jimmy Carter about me and how badly I am treated by the press (Fake News). Thank you Mr. President!,10/28/17,24370,134020
Very little reporting about the GREAT GDP numbers announced yesterday (3.0 despite the big hurricane hits). Best consecutive Q's in years!,10/28/17,21327,90590
“WHAT HAPPENED”“How Team Hillary played the press for fools on Russia”➡️https://t.co/GqpIidk017NOW WE KNOW! https://t.co/SgWL1HZmkI,10/28/17,26272,70296
#JFKFiles https://t.co/AnPBSJFh3J,10/28/17,18025,67193
Happy Birthday @TheLeeGreenwood!#FlashbackFriday https://t.co/MCrMK6Eurm,10/27/17,10335,42936
People are anxiously awaiting my decision as to who the next head of the Fed will be....🎥https://t.co/PEj1KNYcAO,10/27/17,9029,45721
.@FoxNews Chris Wallace: “More evidence of Dem collusion with Russia than GOP” https://t.co/nACQerJSiu,10/27/17,13627,46350
We are inspired by the stories of everyday heroes who pull their communities from the depths of despair through leadership and love. https://t.co/DL3oan4Fm7,10/27/17,10359,49044
Diane Black of Tennessee the highly respected House Budget Committee Chairwoman did a GREAT job in passing Budget setting up big Tax Cuts,10/27/17,11952,62357
Thank you @FLGovScott. https://t.co/rgdU9plvFK,10/27/17,8302,40225
It is now commonly agreed after many months of COSTLY looking that there was NO collusion between Russia and Trump. Was collusion with HC!,10/27/17,28344,103090
Happy birthday to the great @TheLeeGreenwood. You and your beautiful song have made such a difference. MAKE AMERICA GREAT AGAIN!,10/27/17,10166,50517
JFK Files are being carefully released. In the end there will be great transparency. It is my hope to get just about everything to public!,10/27/17,20021,97067
Happy birthday to the great @leegreenwood83. You and your beautiful song have made such a difference. MAKE AMERICA GREAT AGAIN!,10/27/17,3138,15767
Good luck to @Joy_Villa on her decision to enter the wonderful world of politics. She has many fans!,10/27/17,10481,51214
Congratulations to @SpeakerRyan @GOPLeader @SteveScalise and to the Republican Party on Budget passage yesterday. Now for biggest Tax Cuts,10/27/17,8967,46606
Thank you @foxandfriends. Really great job and show!,10/27/17,7200,45149
Wacky &amp; totally unhinged Tom Steyer who has been fighting me and my Make America Great Again agenda from beginning never wins elections!,10/27/17,11822,55387
WORKING TOGETHER we will defeat this #OpioidEpidemic &amp; free our nation from the terrible affliction of drug abuse. https://t.co/iAZjqGMwav https://t.co/mZI5uQN4oZ,10/27/17,10237,46633
Effective today my administration officially declared the #OpioidCrisis a NATIONAL PUBLIC HEALTH EMERGENCY under federal law. https://t.co/YosOBurdCw,10/26/17,13409,57440
Big news - Budget just passed!,10/26/17,25656,136635
Do not underestimate the UNITY within the Republican Party!,10/26/17,13441,70024
Ed Gillespie will be a great Governor of Virginia. His opponent doesn't even show up to meetings/work and will be VERY weak on crime!,10/26/17,12226,54271
Ed Gillespie will turn the really bad Virginia economy #'s around and fast. Strong on crime he might even save our great statues/heritage!,10/26/17,13706,62710
Will be another Sean success! https://t.co/SlNTENvJLA,10/26/17,9450,40800
Together we will Make America Great Again!#AmericaFirst🇺🇸 https://t.co/ajiC3flNkI,10/26/17,13314,53869
This will be the biggest TAX CUT in the history of our country - and we need it! #TaxReform Read more: https://t.co/o3W9bJkz5k https://t.co/JYckXWEmLu,10/26/17,12028,51774
Interview with @LouDobbs coming up at 7pmE on @FoxBusiness. Enjoy! https://t.co/9V9z015kVl,10/25/17,5999,32028
Texas @GovAbbott &amp; Lt. Gov. @DanPatrickThank you for todays briefing on hurricane recovery efforts here in TX. Keep up the great work! https://t.co/rBel6IWrJl,10/25/17,7253,35466
The long anticipated release of the #JFKFiles will take place tomorrow. So interesting!,10/25/17,34480,125353
Melania and I look forward to being with President Xi &amp; Madame Peng Liyuan in China in two weeks for what will hopefully be a historic trip! https://t.co/uFMonzza7N,10/25/17,9115,46862
Spoke to President Xi of China to congratulate him on his extraordinary elevation. Also discussed NoKo &amp; trade two very important subjects!,10/25/17,9943,56132
