text,created_at,retweet_count,favorite_count
Watched Saturday Night Live hit job on me.Time to retire the boring and unfunny show. Alec Baldwin portrayal stinks. Media rigging election!,10/16/16,18434,52859
Thank you for sharing Amy. https://t.co/StfzCeaQgH,10/16/16,9508,21857
A great day in New Hampshire and Maine. Fantastic crowds and energy! #MAGA,10/16/16,8320,22979
Thank you Bangor Maine! Get out &amp; #VoteTrumpPence16 on 11/8/16- and together we will MAKE AMERICA SAFE AND GREAT A… https://t.co/sUSh8v07MW,10/15/16,11132,26869
The failing @nytimes reporters don't even call us anymore they just write whatever they want to write making up sources along the way!,10/15/16,16054,39195
Nothing ever happened with any of these women. Totally made up nonsense to steal the election. Nobody has more respect for women than me!,10/15/16,20805,59824
The MOVEMENT in Portsmouth New Hampshire w/ 7K supporters. THANK YOU! This is the biggest election of our lifetime… https://t.co/4otZyjYLc2,10/15/16,12924,32543
Landing in New Hampshire soon to talk about the massive drug problem there and all over the country.,10/15/16,7424,23819
The truth is a beautiful weapon. https://t.co/P7FrFhicvw,10/15/16,13821,27100
Mr. Trump removing the broken teleprompter in North Carolina-in front of a massive crowd. He goes on&amp;delivers the b… https://t.co/dyNxc1HDTW,10/15/16,11703,27251
Hillary Clinton should have been prosecuted and should be in jail. Instead she is running for president in what looks like a rigged election,10/15/16,36172,84973
Will be in Bangor Maine today at 3pm- join me! #MAGATickets: https://t.co/NY7E1FBOB7 https://t.co/5TN2wvnR7J,10/15/16,6431,16342
This election is being rigged by the media pushing false and unsubstantiated charges and outright lies in order to elect Crooked Hillary!,10/15/16,30791,79356
100% fabricated and made-up charges pushed strongly by the media and the Clinton Campaign may poison the minds of the American Voter. FIX!,10/15/16,16157,42178
Thank you @TrumpWomensTour!#MakeAmericaGreatAgain https://t.co/R4oxaHpsAB,10/15/16,15424,32383
Thank you Charlotte North Carolina! We are going to have an AMAZING victory on November 8th...because this is all… https://t.co/A7Ql7KuMfT,10/15/16,12223,33278
Make sure you're registered to vote! Let's #MakeAmericaGreatAgain! We can't afford more years of FAILURE! All info:… https://t.co/MgV5urLhB0,10/14/16,12696,28115
Thank you for your support Greensboro North Carolina. Next stop - Charlotte! #MAGAhttps://t.co/3KWOl2ibaW https://t.co/jjde4W1hz2,10/14/16,9913,26200
WHAT THEY ARE SAYING ABOUT THE CLINTON CAMPAIGN’S ANTI-CATHOLIC BIGOTRY: https://t.co/oRUlaT4zbn,10/14/16,14583,28025
Thank you to our U.S. Navy for protecting our country both in times of peace &amp; war. Together WE WILL MAKE AMERICA… https://t.co/v23jCl4tEQ,10/14/16,17582,48213
Join me live in Cincinnati Ohio!#TrumpRally #MAGAhttps://t.co/MzqgNNVfZb,10/13/16,5729,17975
Join me in Greensboro North Carolina tomorrow at 2:00pm! #TrumpRallyhttps://t.co/vpLryxCyoq https://t.co/dRra2AqayJ,10/13/16,7811,20444
Dem Gov. of MN. just announced that the Affordable Care Act (Obamacare) is no longer affordable. I've been saying this for years- disaster!,10/13/16,16579,43589
"This is a crossroads in the history of our civilization that will determine whether or not We The People reclaim c… https://t.co/a84WMHpSYy,10-13-2016 22:50:04,16977,33428
Great event in Columbus- taking off for Cincinnati now. Great new Ohio poll out- thank you!OHIO NBC/WSJ/MARIST POLLTrump 42% Clinton 41%,10-13-2016 22:14:56,10543,31318
Just left a great rally in Florida - now heading to Ohio for two more. Will be there soon.,10-13-2016 20:04:14,8838,31951
I am making a major speech in West Palm Beach Florida at noon. Tune in!,10-13-2016 15:28:34,9658,31334
Thank you! #MAGA #AmericaFirst https://t.co/fG313wjlKm,10-13-2016 15:27:27,14076,32417
Join me in Ohio &amp; Maine!Cincinnati Ohio- tonight @ 7:30pm: https://t.co/XlHGD1VrMoBangor Maine - Saturday @ 3pm… https://t.co/DYHPQYBwpK,10-13-2016 13:52:14,7310,19017
The phony story in the failing @nytimes is a TOTAL FABRICATION. Written by same people as last discredited story on women. WATCH!,10-13-2016 13:35:12,14789,36489
Why didn't the writer of the twelve year old article in People Magazine mention the incident"" in her story. Because it did not happen!",10/13/16,15712,42226
I will be in Cincinnati Ohio tomorrow night at 7:30pm- join me! #OhioVotesEarly #VoteTrumpPence16 Tickets:… https://t.co/Bp5iHKbT2d,10/12/16,8919,23203
The MOVEMENT in Lakeland Florida. Voter registration extended to 10/18. REGISTER ASAP @ https://t.co/HfihPERFgZ &amp;… https://t.co/PygIlshrgv,10/12/16,11719,27252
The people of Cuba have struggled too long. Will reverse Obama's Executive Orders and concessions towards Cuba until freedoms are restored.,10/12/16,14815,40093
PAY TO PLAY POLITICS. #CrookedHillary https://t.co/wjsl8ITVvk,10/12/16,25378,43285
Very little pick-up by the dishonest media of incredible information provided by WikiLeaks. So dishonest! Rigged system!,10/12/16,21032,52307
Crooked Hillary Clinton likes to talk about the things she will do but she has been there for 30 years - why didn't she do them?,10/12/16,18637,51010
Thank you Florida- a MOVEMENT that has never been seen before and will never be seen again. Lets get out &amp;… https://t.co/t9XM9wFDZI,10/12/16,19039,49743
Join me Thursday in Florida &amp; Ohio!West Palm Beach FL at noon:https://t.co/jwbZnQhxg9Cincinnati OH this 7:30pm:https://t.co/5w2UhalPIx,10/12/16,7842,19775
Wow @CNN Town Hall questions were given to Crooked Hillary Clinton in advance of big debates against Bernie Sanders. Hillary &amp; CNN FRAUD!,10/11/16,29259,60485
Thank you Texas! If you haven't registered to VOTE- today is your last day. Go to: https://t.co/HfihPEA3Sp &amp; get ou… https://t.co/gxbDRD4x2k,10/11/16,12712,31083
VOTER REGISTRATION DEADLINES TODAY. You can register now at: https://t.co/HfihPEA3Sp and get out to… https://t.co/LlFdF0DRX4,10/11/16,8185,17368
DON'T LET HER FOOL US AGAIN. https://t.co/3QSoADFh7S,10/11/16,28922,51744
"Crooked's State Dept gave special attention to ""Friends of Bill"" after the Haiti Earthquake. Unbelievable! https://t.co/opP2l8ln0J",10/11/16,13278,22173
I hope people are looking at the disgraceful behavior of Hillary Clinton as exposed by WikiLeaks. She is unfit to run.,10/11/16,23700,56751
In Texas now leaving soon for BIG rally in Florida!,10/11/16,8254,28871
The very foul mouthed Sen. John McCain begged for my support during his  primary (I gave he won) then dropped me over locker room remarks!,10/11/16,21636,48548
13 states have voter registration deadlines TODAY: FL OH PA MI GA TX NM IN LA TN AR KY SC.Register: https://t.co/wAtnFpN6wL,10/11/16,6824,14121
Wow. Unbelievable. https://t.co/RcBPCcmwnD,10/11/16,19397,31730
Disloyal R's are far more difficult than Crooked Hillary. They come at you from all sides. They don’t know how to win - I will teach them!,10/11/16,21836,55799
With the exception of cheating Bernie out of the nom the Dems have always proven to be far more loyal to each other than the Republicans!,10/11/16,15158,41961
It is so nice that the shackles have been taken off me and I can now fight for America the way I want to.,10/11/16,24171,64756
Our very weak and ineffective leader Paul Ryan had a bad conference call where his members went wild at his disloyalty.,10/11/16,16799,42510
Despite winning the second debate in a landslide (every poll) it is hard to do well when Paul Ryan and others give zero support!,10/11/16,18269,58630
Thank you Pennsylvania. This is a MOVEMENT like we have never seen before! #VoteTrumpPence16 on 11/8/16- together… https://t.co/x0197JL5RU,10/11/16,15203,39520
Is this really America? Terrible! https://t.co/WiwC61PIFu,10/10/16,20181,39587
"Wow @CNN got caught fixing their ""focus group"" in order to make Crooked Hillary look better. Really pathetic and totally dishonest!",10/10/16,28837,69788
Debate polls look great - thank you!#MAGA #AmericaFirst https://t.co/4peQ3Sswdz,10/10/16,15968,36083
CNN is the worst - fortunately they have bad ratings because everyone knows they are biased. https://t.co/oFRfNY2rUY,10/10/16,14451,34322
Paul Ryan should spend more time on balancing the budget jobs and illegal immigration and not waste his time on fighting Republican nominee,10/10/16,30198,81183
Thank you for all of the great comments on the debate last night. Very exciting!,10/10/16,11950,50681
Thank you St. Louis Missouri!#MakeAmericaGreatAgain  https://t.co/2llBltf0mE https://t.co/wBmVxf1a9D,10/10/16,16233,55805
MY PRO-GROWTH Econ Plan:✅Eliminate excessive regulations! ✅Lean government!✅Lower taxes!#Debates … https://t.co/OchcnuSAgR,10/10/16,11823,27030
Hypocrite: @HillaryClinton is the single biggest beneficiary of Citizens United in history by far. #debate #bigleaguetruth,10/10/16,12240,30018
Our country has the slowest growth since 1929. #BigLeagueTruth #debate,10/10/16,9544,24856
@AC360: “How can you unite a country if you’ve written off tens of millions of Americans?” #Deplorables #BigLeagueTruth #Debate,10/10/16,4864,10422
This country cannot take four more years of Barack Obama! #Debate,10/10/16,14753,40202
"We agree @POTUS-""SHE'LL (Hillary Clinton) SAY ANYTHING &amp; CHANGE NOTHING. IT'S TIME TO TURN THE PAGE"" -President Obama",10/10/16,14342,35037
If @HillaryClinton is president she’ll be all talk and nothing will get done. #Debate #BigLeagueTruth,10/10/16,9907,26746
"FACT ✔️ on “red line” in Syria: HRC ""I wasn’t there."" Fact: line drawn in Aug ’12. HRC Secy of State til Feb ’13. https://t.co/4yZjH3TR5B",10/10/16,11723,21810
In my administration EVERY American will be treated equally protected equally and honored equally #Debate #BigLeagueTruth,10/10/16,11184,28559
We cannot let this evil continue! #Debates2016 https://t.co/f6BxYyRJID,10/10/16,7356,17396
This is the definition of ransom ⬇ https://t.co/370piI2JLp,10/10/16,8905,17740
The world is most peaceful and most prosperous when America is strongest. https://t.co/Y2Dx7xyBBs,10/10/16,7827,20679
"Here are Hillary Clinton's ""accomplishments"" at the State Department.#Debates2016 #RattledHillary https://t.co/iouuqXYAdq",10/10/16,11389,22230
History lesson: There’s a big difference between Hillary Clinton and Abraham Lincoln. For one his nickname is Hone… https://t.co/A5JDkz1eCE,10/10/16,30205,67140
We're going to cut taxes BIG LEAGUE for the middle class. She's raising your taxes and I'm lowering your taxes!https://t.co/ZwIkqNH2FX,10/10/16,5976,16516
YOU NEED BOTH A PUBLIC AND A PRIVATE POSITION@HillaryClinton #Debates2016 https://t.co/oI2qi2HAdO,10/10/16,6914,13600
Hypocrite! @HillaryClinton claims she needs a “public and a private stance” in discussions with Wall Street banks. #Debate,10/10/16,7560,19027
I hope when the MSM runs its “interruption counters” they consider the # of times the moderators interrupted me com… https://t.co/pHEjp8bZVP,10/10/16,11166,32926
.@HillaryClinton - ITS CALLED EXTREME VETTING! #Debates2016 https://t.co/ueq7cbOg9Y,10/10/16,7115,14149
".@HillaryClinton #ICYMI- ""WE ARE NOT IN A NARRATIVE FIGHT.""@Mike_Pence #MAGA https://t.co/FUQzXlyPwY",10/10/16,7384,17901
#CrookedHillary has FAILED all over the world! 􏰀 #BigLeagueTruth #Debates2016 https://t.co/dalk9JKcFg,10/10/16,7132,15464
.@HillaryClinton is NOT above the law!#Debates2016 https://t.co/4arYZcGgYZ,10/10/16,27126,49077
.@HillaryClinton : Bill “clarified” what he meant when calling Obamacare a “disaster.” Actually “disaster” is pretty clear. #Debate,10/10/16,6866,18814
We must repeal Obamacare and replace it with a much more competitive comprehensive affordable system. #debate #MAGA,10/10/16,6940,20616
Obama and Clinton told the same lie to sell #ObamaCare. #Debates2016 https://t.co/vhOLtHrR66,10/10/16,8997,16433
ATTN: @HillaryClinton - Why did five of your staffers need FBI IMMUNITY?! #BigLeagueTruth #Debates,10/10/16,15057,35428
Hillary’s 33000 deleted emails about her daughter’s wedding. That’s a lot of wedding emails. #debate,10/10/16,12991,32711
Basically nothing Hillary has said about her secret server has been true. #CrookedHillary,10/10/16,8173,23178
If I win-I am going to instruct my AG to get a special prosecutor to look into your situation bc there's never been anything like your lies.,10/10/16,15745,40487
Donald J. Trump's History Of Empowering Women #BigLeagueTruthhttps://t.co/oY2YSPz7nB,10/10/16,3692,9207
There’s never been anyone more abusive to women in politics than Bill Clinton.My words were unfortunate-the Clintons’ actions were far worse,10/10/16,14012,37439
I’m not proud of my locker room talk. But this world has serious problems. We need serious leaders. #debate #BigLeagueTruth,10/10/16,8201,23998
It’s this simple. “Make America Great Again.” #debate #BigLeagueTruth,10/10/16,5770,14440
My team of deplorables will be taking over my Twitter account for tonight's #debate#MakeAmericaGreatAgain,10/10/16,12562,41042
Join me on #FacebookLive as I conclude my final #debate preparations. https://t.co/gAbNvI8Fd7,10/9/16,4513,13246
The Palestinian terror attack today reminds the world of the grievous perils facing Israeli citizens....continued:https://t.co/d2Upx5FitC,10/9/16,7072,17121
Exclusive Video–Broaddrick Willey Jones to Bill's Defenders: ‘These Are Crimes’ ‘Terrified’ of ‘Enabler’ Hillary https://t.co/DMfLsIbtU1,10/9/16,13826,23672
LA Times- USC Dornsife Sunday Poll: Donald Trump Retains 2 Point Lead Over Hillary:https://t.co/n05rul4Ycw,10/9/16,9954,22434
So many self-righteous hypocrites. Watch their poll numbers - and elections - go down!,10/9/16,18369,50505
EXCLUSIVE — Video Interview: Bill Clinton Accuser Juanita Broaddrick Relives Brutal Rapes:https://t.co/9j7f8VK9Md,10/9/16,16630,25268
"Tremendous support (except for some Republican ""leadership""). Thank you.",10/9/16,18238,57122
Thank you to my great supporters in Wisconsin. I heard that the crowd and enthusiasm was unreal!,10/9/16,15429,52569
The media and establishment want me out of the race so badly -  I WILL NEVER DROP OUT OF THE RACE WILL NEVER LET MY SUPPORTERS DOWN! #MAGA,10/8/16,40772,105680
Certainly has been an interesting 24 hours!,10/8/16,22140,62113
Here is my statement. https://t.co/WAZiGoQqMQ,10/8/16,51891,120244
Thoughts &amp; prayers with the millions of people in the path of Hurricane Matthew. Look out for neighbors and listen… https://t.co/JqjyTiKicD,10/7/16,17364,52881
New National Rasmussen Poll: https://t.co/BnAveA5OuP,10/6/16,12887,29123
Thank you Tennessee! #MAGA https://t.co/OoDFmerQ5B,10/6/16,11001,28251
VOTE #TrumpPence16 on 11/8/16! https://t.co/12zAk8VmgK,10/6/16,9062,19862
'Donald Trump: A President for All Americans' https://t.co/3lU2vrUE3t,10/6/16,10933,23522
Volunteer to be a Trump Election Observer. Sign up today!#MakeAmericaGreatAgainhttps://t.co/ZzFHlsWnh4,10/6/16,7809,13830
Praying for everyone in Florida. Hoping the hurricane dissipates but in any event please be careful.,10/6/16,17322,53165
New Virginia poll- thank you! We are going to show the whole world that America is back – BIGGER and BETTER and S… https://t.co/2CikEXb0G7,10/6/16,12195,31216
Pennsylvania poll just released. Two rallies there on Mon- join me!Ambridge: https://t.co/TujWDWcgd3Wilkes-Barre:… https://t.co/TeIeCttUpP,10/6/16,8696,19244
Nation's Immigration And Customs Enforcement Officers (ICE) Make First-Ever Presidential Endorsement:https://t.co/eO1UY5N9J1,10/6/16,9079,20750
Such a great honor! https://t.co/vt4AmLdkeP,10/6/16,8845,20159
Amazing rally in Reno Nevada- thank you. Make sure you get out on 11/8 &amp; VOTE #TrumpPence16. Together we will put… https://t.co/6gPJhb29xk,10/6/16,7044,18810
Reuters polling just out- thank you!#MakeAmericaGreatAgain https://t.co/UMY6kOiSTu,10/5/16,13497,29379
Thank you South Carolina! Everyone has to get out and VOTE on 11/8/16. #MakeAmericaGreatAgain… https://t.co/os7EmRCdPf,10/5/16,7014,17376
EARLY VOTING: MN &amp; IA already underway more states coming up in the next week: OH ME AZ IN — check w/local officials for details &amp; VOTE!,10/5/16,8087,19307
'Small business says Trump is their pick for president'https://t.co/tzVN9QgPFS,10/5/16,9753,22664
Thank you @SenJohnMcCain for your kind remarks on the important issue of PTSD and the dishonest media. Great to be in Arizona yesterday!,10/5/16,10650,30232
Bill Clinton is right: Obamacare is 'crazy' 'doesn't work' and 'doesn't make sense'.  Thanks Bill for telling the truth.,10/5/16,16413,40883
Thank you Henderson NV. This is a MOVEMENT like never seen before! Watch some of the rally via my Facebook page:… https://t.co/dNF8G4VUqY,10/5/16,5977,15310
About to begin a rally here in Henderson Nevada. New Reuters poll just out- thank you! Join the MOVEMENT:… https://t.co/uvbntNsxGl,10/5/16,6131,15560
Beautiful morning- thank you @ICLV! https://t.co/xzJhrLgjHP,10/5/16,7510,19359
The constant interruptions last night by Tim Kaine should not have been allowed. Mike Pence won big!,10/5/16,13279,49008
Mike Pence won big. We should all be proud of Mike!,10/5/16,35765,120189
Clinton’s Top Aides Were Mired In Conflict Of Interest At The State Department: https://t.co/wWfdaECtVu#VPDebate #BigLeagueTruth,10/5/16,6598,16888
.@HillaryClinton’s Careless Use Of A Secret Server Put National Security At Risk: https://t.co/OiAEMnrGcy #VPDebate#BigLeagueTruth,10/5/16,8888,22717
CLINTON IS WEAK ON NORTH KOREA:https://t.co/8pRednmnFX #VPDebate,10/5/16,6337,18588
CLINTON’S CLOSE TIES TO PUTIN DESERVE SCRUTINY:https://t.co/wPYm5vQoyt #VPDebate,10/5/16,10702,19967
Sanctions Relief From Clinton-Obama Iran Nuclear Deal Likely Go to Terrorists:https://t.co/lM80JriF9k #BigLeagueTruth #VPDebate,10/5/16,6228,15247
.@timkaine is wrong for defense: https://t.co/QN9qqoq1kH #BigLeagueTruth #VPDebate,10/5/16,5312,15217
ICYMI: PENCE: I RAN A STATE THAT WORKED; KAINE RAN A STATE THAT FAILED. https://t.co/XuWaueNkH0,10/5/16,8819,22875
.@timkaine is the ANTI-DEFENSE SENATOR. #VPDebate #BigLeagueTruth https://t.co/qWkvGFARA1,10/5/16,7067,15320
CLINTON’S FLAILING SYRIA POLICY WAS JUDGED A FAILURE:https://t.co/ICZxn7Q3vZ #VPDebate,10/5/16,6222,17300
.@mike_pence and I will defeat #ISIS.https://t.co/oCIIDwtptV #VPDebate,10/5/16,6092,21084
WHAT THEY ARE SAYING ABOUT MIKE PENCE “DOMINATING” THE DEBATE:https://t.co/mUw9S5GgNM #VPDebate,10/5/16,6835,21946
"I agree Mike - thank you to all of our law enforcement officers! #VPDebate ""Police officers are the best of us...""@Mike_Pence",10/5/16,11000,36902
.@HillaryClinton Sneers At Millions Of Average Americans.https://t.co/gEfURjRCfu #VPDebate #BigLeagueTruth,10/5/16,6261,17113
.@timkaine oversaw unemployment INCREASE by 179249 while @mike_pence DECREASED unemployment in Indiana by 113826.… https://t.co/wFQM8kg287,10/5/16,9869,21131
.@mike_pence is doing a great job - so far no contest!,10/5/16,10718,42786
.@megynkelly- I am in Nevada. Sorry to inform you Kellyanne is in the audience. Better luck next time.,10/5/16,3603,14060
Both are looking good! Now we begin!,10/5/16,2133,11146
Here we go - Enjoy!,10/5/16,4002,17172
I will be live-tweeting the V.P. Debate. Very exciting! MAKE AMERICA GREAT AGAIN!,10/5/16,5217,20153
Wow @CNN is so negative. Their panel is a joke biased and very dumb. I'm turning to @FoxNews where we get a fair shake! Mike will do great,10/5/16,8066,33537
Wow did you just hear Bill Clinton's statement on how bad ObamaCare is. Hillary not happy. As I have been saying REPEAL AND REPLACE!,10/4/16,11364,32866
Join the MOVEMENT!https://t.co/3KWOl20zMm https://t.co/BS5JLelPJd,10/4/16,5370,13538
Thank you ARIZONA! This is a MOVEMENT like nobody has ever seen before. Together we are going to MAKE AMERICA SAFE… https://t.co/EwP4hnaeoE,10/4/16,6624,18728
My childcare plan makes a difference for working families - more money more freedom. #AmericaFirst means… https://t.co/X3Yn3FZphf,10/4/16,9198,22836
I will be watching the great Governor @Mike_Pence and live tweeting the VP debate tonight starting at 8:30pm est! Enjoy!,10/4/16,7201,24813
Join me in Reno Nevada tomorrow at 3:30pm! #AmericaFirst #MAGATickets: https://t.co/DJ7JJUkkz7,10/4/16,3203,9421
Join me in Reno Nevada on Wednesday at 3:30pm at the Reno-Sparks Convention Center! #MAGATickets:… https://t.co/G0NvFLQWgS,10/4/16,6603,15621
Thank you Colorado! #MAGAhttps://t.co/3KWOl20zMmhttps://t.co/M7QhdCgRzw https://t.co/wIGNtKPA2X,10/4/16,8955,22251
We must bring the truth directly to hard-working Americans who want to take our country back. #BigLeagueTruth… https://t.co/0iAeiPYEhO,10/3/16,11533,25124
Thank you Pueblo Colorado! #TrumpRally #AmericaFirsthttps://t.co/3KWOl20zMm https://t.co/rFAf7xYNhy,10/3/16,6434,16025
Join me in Henderson Nevada on Wednesday at 11:30am! #MAGA Tickets: https://t.co/pWTYv9BbUE,10/3/16,5969,14787
Just announced that Iraq (U.S.) is preparing for battle to reclaim Mosul. Why do they have to announce this? Makes mission much harder!,10/2/16,13854,38012
Melania and I extend our warmest greetings to those observing Rosh Hashanah here in the United States in Israel and around the world.,10/2/16,12069,38384
Bernie should pull his endorsement of Crooked Hillary after she decieved him and then attacked him and his supporters.,10/2/16,16494,44246
I have created tens of thousands of jobs and will bring back great American prosperity. Hillary has only created jobs at the FBI and DOJ!,10/2/16,19176,51117
I know our complex tax laws better than anyone who has ever run for president and am the only one who can fix them. #failing@nytimes,10/2/16,15421,41385
Heading to Pennsylvania for a big rally tonight. We will MAKE AMERICA GREAT AGAIN!,10/1/16,8929,30580
Wow just saw the really bad @CNN ratings. People don't want to watch bad product that only builds up Crooked Hillary.,10/1/16,10920,31493
The so-called Commission on Presidential Debates admitted to us that the DJT audio &amp; sound level was very bad. So why didn't they fix it?,10/1/16,10490,28700
"I won the debate if you decide without watching the totally one-sided ""spin"" that followed. This despite the really bad microphone.",10/1/16,10657,36480
Crooked H is nasty to Sanders supporters behind closed doors. Owned by Wall St and Politicians HRC is not with you. https://t.co/WN1lyCDXla,10/1/16,16300,30793
I believe in #AmericaFirst and that means FAMILY FIRST! My childcare plan reflects the needs of modern working-clas… https://t.co/RCnZZtTk4c,10/1/16,17291,40277
Thank you Novi Michigan! Get out and VOTE #TrumpPence16 on 11/8. Together WE WILL MAKE AMERICA GREAT AGAIN!… https://t.co/n7Gd6Xc18H,9/30/16,10347,25323
Thank you for your support - on my way now! See you soon. #TrumpTrain https://t.co/SYuRpzosb5,9/30/16,8352,21320
Join me in Pueblo Colorado on Monday afternoon at 3pm! #TrumpRallyhttps://t.co/3P3QZxzSPJ,9/30/16,5779,14186
For those few people knocking me for tweeting at three o'clock in the morning at least you know I will be there awake to answer the call!,9/30/16,40850,107497
Why isn't Hillary 50 points ahead? Maybe it's the email scandal policies that spread ISIS or calling millions of… https://t.co/yKz9vCz8O1,9/30/16,26120,54098
The people are really smart in cancelling subscriptions to the Dallas &amp; Arizona papers &amp; now USA Today will lose readers! The people get it!,9/30/16,13814,38452
"Remember don't believe ""sources said"" by the VERY dishonest media. If they don't name the sources the sources don't exist.",9/30/16,17046,39382
Did Crooked Hillary help disgusting (check out sex tape and past) Alicia M become a U.S. citizen so she could use her in the debate?,9/30/16,17815,35492
Using Alicia M in the debate as a paragon of virtue just shows that Crooked Hillary suffers from BAD JUDGEMENT! Hillary was set up by a con.,9/30/16,11510,29597
"Wow Crooked Hillary was duped and used by my worst Miss U. Hillary floated her as an ""angel"" without checking her past which is terrible!",9/30/16,11075,29411
"Anytime you see a story about me or my campaign saying ""sources said"" DO NOT believe it. There are no sources they are just made up lies!",9/30/16,18725,46163
Wow did you see how badly @CNN (Clinton News Network) is doing in the ratings. With people like @donlemon who could expect any more?,9/30/16,13744,38458
While Hillary profits off the rigged system I am fighting for you! Remember the simple phrase: #FollowTheMoney… https://t.co/8mVInc82E9,9/29/16,16973,31164
Thank you for joining me this afternoon New Hampshire! Will be back soon. #FollowTheMoneySpeech transcript:… https://t.co/VtUkDgF4vs,9/29/16,6463,17431
Join me in Manheim Pennsylvania on Saturday at 7pm! #TrumpRallyTickets: https://t.co/ADOGW34ctF https://t.co/LNWQZ9yUJy,9/29/16,7049,16672
My condolences to those involved in today's horrible accident in NJ and my deepest gratitude to all of the amazing first responders.,9/29/16,11177,39180
Will be in Novi Michigan this Friday at 5:00pm. Join the MOVEMENT! Tickets available at: https://t.co/Q6APf0ZFYA… https://t.co/6WAyO9eQHN,9/29/16,7142,17021
Join me in Bedford New Hampshire- tomorrow at 3:00pm. Can't wait to see everyone! #AmericaFirst #MAGA… https://t.co/oeOJFAS7it,9/29/16,6539,16674
Thank you Waukesha Wisconsin! Full transcript of my speech #FollowTheMoney:https://t.co/Xb1yyDSNNf https://t.co/WdKK6nJCZW,9/29/16,6675,16991
Joining @oreillyfactor from Waukesha Wisconsin - now live! Enjoy!,9/29/16,4266,15139
Join me live in Waukesha Wisconsin for an 8pmE rally! #AmericaFirst #MAGAhttps://t.co/G8kGLSFy6S,9/28/16,3825,11772
Thank you Council Bluffs Iowa! Will be back soon. Remember- everything you need to know about Hillary -- just… https://t.co/45kIHxdX83,9/28/16,8639,21168
An honor to meet with the Polish American Congress in Chicago this morning! #ImWithYou Video:… https://t.co/lBFHoWRqox,9/28/16,7224,18333
Melania and I extend our deepest condolences to the family of Shimon Peres...https://t.co/xeGYL2IzUP,9/28/16,6458,18104
Join me in Council Bluffs Iowa- today at 3pm! #MakeAmericaGreatAgain Tickets: https://t.co/iRL3xh37gF,9/28/16,4452,12353
Every on-line poll Time Magazine Drudge etc. has me winning the debate. Thank you to Fox &amp; Friends for so reporting!,9/28/16,11022,38463
My supporters are the best! $18 million from hard-working people who KNOW what we can be again! Shatter the record: https://t.co/8ZHGyOth0f,9/28/16,9999,29700
Unbelievable evening in Melbourne Florida w/ 15000 supporters- and an additional 12000 who could not get in. Tha… https://t.co/VU5wh2zXBU,9/28/16,16530,45152
Join me for a 3pm rally - tomorrow at the Mid-America Center in Council Bluffs Iowa! Tickets:… https://t.co/dfzsbICiXc,9/27/16,5569,15216
Once again we will have a government of by and for the people. Join the MOVEMENT today! https://t.co/lWjYDbPHav https://t.co/uYwJrtZkAe,9/27/16,9588,23182
Hillary Clinton's Campaign Continues To Make False Claims About Foundation Disclosure: https://t.co/zhkEfUouHH,9/27/16,7269,16722
'CNBC Time magazine online polls say Donald Trump won the first presidential debate' via @WashTimes. #MAGAhttps://t.co/PGimqYKPoJ,9/27/16,7596,18488
Great afternoon in Little Havana with Hispanic community leaders. Thank you for your support! #ImWithYou https://t.co/vxWZ2tyJTF,9/27/16,8900,24333
In the last 24 hrs. we have raised over $13M from online donations and National Call Day and we’re still going! Thank you America! #MAGA,9/27/16,10924,36621
Well now they're saying that I not only won the NBC Presidential Forum but last night the big debate. Nice!,9/27/16,11413,36631
Thank you for your endorsement @GovernorSununu. #MAGA https://t.co/8BEeQPsuyd,9/27/16,6093,16990
Such a great honor. Final debate polls are in - and the MOVEMENT wins!#AmericaFirst #MAGA #ImWithYou… https://t.co/DV1BKMwHEM,9/27/16,17467,34483
'U.S. Murders Increased 10.8% in 2015' via @WSJ: https://t.co/CIJMQJhLqp,9/27/16,7421,13475
Thank you! #TrumpWon #MAGA https://t.co/a5rr1i38km,9/27/16,9064,20634
Hillary's been failing for 30 years in not getting the job done - it will never change.,9/27/16,15853,39767
'True blue-collar billionaire Donald Trump shows Hillary Clinton is out of touch' https://t.co/NHO1OicfVm,9/27/16,7636,17161
The #1 trend on Twitter right now is #TrumpWon - thank you!,9/27/16,22047,59671
I won every poll from last nights Presidential Debate - except for the little watched @CNN poll.,9/27/16,11271,33513
'How Trump won over a bar full of undecideds and Democrats'https://t.co/WWO39kxn8Y,9/27/16,8404,18666
I really enjoyed the debate last night.Crooked Hillary says she is going to do so many things.Why hasn't she done them in her last 30 years?,9/27/16,25687,72260
Great debate poll numbers - I will be on @foxandfriends at 7:00 to discuss. Enjoy!,9/27/16,4773,17728
Thank you! Four new #DebateNight polls with the MOVEMENT winning. Together we will MAKE AMERICA SAFE &amp; GREAT AGAIN… https://t.co/39FCnUf8Pb,9/27/16,11252,25644
.@DRUDGE_REPORT's First Presidential Debate Poll:Trump: 80%Clinton: 20%Join the MOVEMENT today &amp; lets #MAGA!… https://t.co/B12lgC97tn,9/27/16,11247,26303
Thank you! CNBC #DebateNight poll with over 400000 votes. Trump 61%Clinton 39%#AmericaFirst #ImWithYou… https://t.co/MJ3NwA98op,9/27/16,16943,36873
TIME #DebateNight poll - over 800000 votes. Thank you! #AmericaFirst #MAGA https://t.co/bTPX9E0wKu,9/27/16,12642,28357
".@newtgingrich just said ""a historic victory for Trump."" NICE!",9/27/16,7919,25328
