text,created_at,retweet_count,favorite_count
My prayers are with the victims and hostages in the horrible Paris attacks. May God be with you all.,11/13/15,13372,29617
Boy is this guy @ShepNewsTeam tough on me. So totally biased. As a reporter he should be ashamed of himself! #Trump2016,11/13/15,1463,4250
They laughed at me when I said to bomb the ISIS controlled oil fields. Now they are not laughing and doing what I said. #Trump2016,11/13/15,14974,26687
Thank you @JakeTapper for giving me credit for my vision on bombing the oil fields. Should have been done long ago. #Trump2016,11/13/15,2105,5203
Great honor to be inducted into the NJ Boxing Hall of Fame last night. Thank you! Timing could not have been better! https://t.co/IU6peXoVL2,11/13/15,1460,4114
.@seanhannity  Carly whose campaign is dead is making false statements about me in order to salvage hope! Sad.,11/13/15,1103,3074
.@CarlyFiorina had to inject herself into my factual statements concerning Ben Carson in order to breathe life into her failing campaign!,11/13/15,1225,3265
.@CarlyFiorina I only said I was on @60Minutes four weeks ago with Putin—never said I was in Green Room. Separate pieces—great ratings!,11/13/15,813,2438
.@CarlyFiorina  Ben Carson said in his own book that he has a pathological temper &amp; pathological disease. I didn’t say it he did. Apology?,11/13/15,1364,3354
.@CarlyFiorina Carly—I did graduate from Wharton and did very well. Who is your fact checker? Will you apologize?,11/13/15,1144,2981
.@CarlyFiorina Carly not just you I also told Gov. Kasich to “let Jeb talk give him a chance” because Kasich was constantly cutting in.,11/13/15,944,2589
Happy Friday the 13th https://t.co/Br6AUzgGoi,11/13/15,1717,3424
Thank you Iowa! I appreciate all of your support @IowaCentral &amp; @ethanolbyPOET this evening! #Trump2016 #IACaucus https://t.co/mJzLcXjtpf,11/13/15,1546,3926
First candidate in Virginia with over 16000 validated signatures for the ballot. An honor - thank you! #Trump2016 #MakeAmericaGreatAgain,11/12/15,2196,5382
I will be on @OutFrontCNN with @ErinBurnett at 7PM. Tune in!#Trump2016,11/12/15,817,1989
I will be on with @BretBaier tonight at 6PM. #Trump2016,11/12/15,702,1890
Macy’s was very disloyal to me bc of my strong stance on illegal immigration. Their stock has crashed! #BoycottMacys https://t.co/WsvZtwZbBf,11/12/15,3200,7354
Thank you @Forbes for showing the @WSJ was wrong. So dishonest! https://t.co/wOjEXdEkNg,11/12/15,1339,2566
From 2% to 27% in Texas - quite a jump into first place!,11/12/15,1686,4730
Wow pres. candidate Ben Carson who is very weak on illegal Immigration just said  he likes amnesty and a pathway to citizenship.,11/12/15,2005,3510
Total fool @KarlRove is part of the Republican Establishment problem. An all talk no action dummy!   https://t.co/CxLHA87hS1,11/12/15,1428,2898
.@WSJ and dopey Karl Rove made a mistake and purposely mischaracterized my statement on the terrible TPP deal.https://t.co/t9JZGIUAYl,11/12/15,1443,2675
Why does the failing @WSJ write a false editorial about me and let dummy @KarlRove make the same mistake in the same edition of the paper?,11/12/15,1171,2569
.@KarlRove is a biased dope who wrote falsely about me re China and TPP. This moron wasted $430 million on political campaigns and lost 100%,11/12/15,1982,4237
We as a country either have borders or we don't. IF WE DON'T HAVE BORDERS WE DON'T HAVE A COUNTRY!,11/12/15,6099,11955
Why wouldn't the @WSJ call for comment or clarification before writing an editorial which is so totally wrong. No wonder it is doing poorly!,11/12/15,1037,2529
"When and how are the dummies at the @WSJ going to apologize to me for their totally incorrect Editorial on me. I want ""smart"" trade deals.",11/12/15,1129,2679
The @WSJ Editorial Board is so wrong so often. They got info from an incorrect story in another pub. Why not watch and listen to debate.,11/12/15,867,2047
.@WSJ Editorial Board should review my debate statement re China and T.P.P. and apologize. China not part but will get their way in later.,11/12/15,1057,2274
Today's @WSJ Editorial is WRONG again. I know that China is not in the new T.P.P. trade deal but would come in latter through a back door.,11/12/15,1146,2315
I will be interviewed on @MariaBartiromo @FoxBusiness at 7:30,11/12/15,581,1435
"All seven on-line polls including Drudge and Time with thousands of respondents said I won the debate. @krauthammer said I was ""so so.""",11/12/15,893,2425
Will be interviewed by @oreillyfactor tonight at 8 PM.,11/11/15,801,2146
I will be on @marklevinshow at 8PM tonight. Tune in!,11/11/15,741,1849
.@gerardtbaker Gerard—wonderful job last night as moderator of the debate. I told many “really smart and elegant.”,11/11/15,709,2103
I never said that China was in the bad TPP trade deal but that China would come in the back door at a later date. @CNN @FoxBusiness,11/11/15,1468,3241
Just returned home from the great state of New Hampshire. Have made so many friends there--special place!,11/11/15,1103,3690
Happy Veterans Day. To those who have served thank you for your special work.,11/11/15,2752,6042
Thank you @Morning_Joe &amp; @morningmika -- a great show! #Trump2016 #MakeAmericaGreatAgain https://t.co/teauhiQd3i,11/11/15,1022,2739
Loved doing the debate...won Drudge and all on-line polls! Amazing evening moderators did an outstanding job.,11/11/15,1631,4368
Will be on @Morning_Joe live from New Hampshire - 7:00 A.M. Talking about the debate and more!,11/11/15,603,2003
I will be on @Morning_Joe live from New Hampshire tomorrow at 7am. #Trump2016 #MakeAmericaGreatAgain,11/11/15,786,2063
"People Magazine: ""Donald Trump Was Right: He Gave SNL Its Best Ratings in Nearly 4 Years--Plus What You Didn't See"" https://t.co/Bh7K8l0bIO",11/10/15,1353,3119
Thank you South Carolina! #Trump2016 https://t.co/DDK89IcmxX,11/10/15,1370,2938
Thank you New Jersey! #Trump2016 https://t.co/YUIBEP7JcZ,11/10/15,1542,3109
Go out and buy CRIPPLED AMERICA: How to Make America Great Again. Doing really well. Great Thanksgiving or Christmas present!,11/10/15,1239,3200
I will be interviewed by @GStephanopoulos on @GMA at 7:00 A.M. There is much to talk about!,11/10/15,629,1713
#MakeAmericaGreatAgain #Trump2016 https://t.co/arJERjlYCO,11/10/15,1673,3125
Thank you to @NYPost's Robert Rorke for the really nice review of #SNL. So many enjoyed it - very gratifying! https://t.co/TT29WgelUT,11/10/15,822,2114
Marco Rubio is totally weak on illegal immigration &amp; in favor of easy amnesty. A lightweight choker - bad for #USA!,11/10/15,1675,3063
Marco Rubio couldn't even respond properly to President Obama's State of the Union Speech without pouring sweat &amp; chugging water. He choked!,11/10/15,1166,2650
Marco Rubio is a total lightweight who I wouldn’t hire to run one of my smaller companies - a highly overrated politician!,11/10/15,1881,4246
A great evening in Springfield Illinois. Thank you for all of the support! #Trump2016 https://t.co/mqOfuI08PX,11/10/15,1556,3394
Great job on @Greta @DonaldJTrumpJr. Nobody could have done it better!,11/10/15,882,2380
Thanks Piers. Greatly appreciated. @piersmorgan  https://t.co/2mIMzNRMOc,11/9/15,963,2312
.@CNN  should listen. Ana Navarro has no talent no TV persona and works for Bush—a total conflict of interest.  https://t.co/mynTMrdTE9,11/9/15,1034,1774
.@Betsy_McCaughey Thanks so much. Really appreciate your comments.  I will help the veterans like no one else.   https://t.co/2iK0mWpuJx,11/9/15,1109,2166
Thank you to all of those who gave me such wonderful reviews for my performance on @nbcsnl Saturday Night Live. Best ratings in 4 years!,11/9/15,1744,6034
.@EricShawnonFox Highest rated Saturday Night Live in four years. 47% higher than their opening night with Hillary &amp; Miley Cyrus. Nice words,11/8/15,1081,2729
Television ratings for @nbcsnl Saturday Night Live just came out and they were great - the best since 2011. Very few protesters!,11/8/15,2203,6077
At 10:30 I will be interviewed on both @meetthepress by @chucktodd and @CBSNews Face The Nation by John Dickerson. This after long evening!,11/8/15,823,2212
I will be interviewed by  @GStephanopoulos on @ABC   at 10:00 A.M.,11/8/15,669,1675
.@CNN  Will be interviewed by Jake Tapper at 9:00 A.M. Enjoy.,11/8/15,653,1629
.@nbcsnl - So much fun last night!,11/8/15,799,2614
Will be on @foxandfriends at 8:00 A.M.,11/8/15,452,1313
Amazing evening at Saturday Night Live!,11/8/15,1058,2625
"I am at the Saturday Night Live Studio - electricity all over the place. We will be doing a ""tweeting"" skit so stay tuned!",11/8/15,2909,8661
They are saying that tickets to tonight's Saturday Night Live are the hardest to get in the history of this great show! Off to a good start!,11/7/15,1375,3318
Saturday Night Live has some incredible things in store tonight. The great thing about playing myself is that it will be authentic! Enjoy,11/7/15,1275,3035
.@RobertGBeckel Please thank your brother for his nice words on television. Seems like a great guy and character! @CNN,11/7/15,511,1224
One of the dumbest political pundits on television is Chris Stirewalt of @FoxNews. Wrong facts - check Fox debate rankings Trump #1. Dope!,11/7/15,1299,3274
Would be nice if @jmartNYT learned how to read the polls before writing his next story. Probably done on purpose but not good reporting!,11/7/15,861,2055
@BillKristol has become a sad case. His magazine is failing badly probably doesn't have long to go and his predictions are always wrong!,11/6/15,457,899
Will be on @oreillyfactor tonight. Signing a copy of Crippled America for Bill! https://t.co/AgYUvlCU1u,11/6/15,1237,2909
So sad that Obama rejected Keystone Pipeline. Thousands of jobs good for the environment no downside!,11/6/15,2861,5277
Happy Birthday to the great @BillyGraham. He's done so many wonderful things not the least of which is his fantastic family. I love Billy!,11/6/15,1406,3357
Getting ready for @nbcsnl commercial. https://t.co/asHECYFBRv,11/6/15,1882,4326
.@AJDelgado13 Thank you so much for the nice words and support--really enjoy listening to your ideas and thoughts.,11/6/15,536,1240
I think it would be a good idea—and fair—to include @GovChristie &amp; @MikeHuckabeeGOP in the debate. Both solid &amp; good guys. @FoxBusiness,11/6/15,1576,3654
"Carson now admits his friend named ""Bob"" who he tried to stab (Bob was saved by his belt buckle!) no longer exists as Bob. Wrong name!",11/6/15,1022,2137
With Ben Carson wanting to hit his mother on head with a hammer stab a friend and Pyramids built for grain storage - don't people get it?,11/6/15,3005,3366
"Such bad reporting: A puff piece on Ben Carson in the @nytimes states that Carson ""is trying to solidify his lead."" But I am #1 easily! Sad",11/6/15,1059,2562
Florida Ethics Commission Advocate comes down hard on Rubio. So do two people who worked with him. Said he used the wrong credit card! Sure.,11/6/15,1019,1796
A great honor to easily finish FIRST in the @FoxNews poll tabulation even though some of my best polls were not used in determining winner!,11/6/15,1103,2484
The Carson story is either a total fabrication or if true even worse-trying to hit mother over the head with a hammer or stabbing friend!,11/6/15,1911,3177
Rubio lied about my meeting w/ Hispanic activists. I didn’t change my opinion but treated them w/ respect. Shame! https://t.co/O9Kgfi5xcH,11/5/15,1820,3316
".@seanhannity should have corrected Jeb Bush when he said that I ""ran for president twice."" Never ran merely considered running!",11/5/15,995,2277
"Jeb Bush just said about Marco Rubio ""he's my friend!"" Pure political speak. Why can't he be truthful and say ""disloyal guy no friend!""",11/5/15,1105,2613
Also tune in to the @TodayShow at 7:00am. I will be on to discuss the campaign my new ads and #CrippledAmerica.,11/4/15,979,2273
I will unveil my first campaign ads on @Morning_Joe at 6:30am tomorrow. Enjoy! #MakeAmericaGreatAgain,11/4/15,1312,2726
Wow! @FoxNews poll just came out. #1 with 26%! Almost as importantly I am the strongest on economic issues by far! #Trump2016,11/4/15,1937,4371
Just landed in New Hampshire - a very exciting morning planned!,11/4/15,1078,3265
Isn't it terrible that @megynkelly used a poll not used before (I.B.D.) when I was down but refuses to use it now when I am up?,11/4/15,2042,5242
#MakeAmericaGreatAgain #Trump2016 https://t.co/f9ujgy3NSk,11/4/15,1622,3519
I will be on @SeanHannity tonight at 10pmE talking about my new book #CrippledAmerica and much more! #MakeAmericaGreatAgain #Trump2016,11/3/15,1341,2747
Marco Rubio would keep Barack Obama’s executive order on amnesty intact. See article. Cannot be President.      https://t.co/JW5f8OouyA,11/3/15,2197,2913
.@CharlesGKoch is looking for a new puppet after Governor Walker and Jeb Bush cratered. He now likes Rubio--next fail.,11/3/15,1314,2188
Join me today Nov 3rd in #TrumpTowerNYC at noon. I'll be signing copies of my new book CRIPPLED AMERICA. Don't miss it!,11/3/15,740,1796
I will be interviewed on @GMA at 7:00 A.M. and @foxandfriends at 7:50. Talking about my new book out today Crippled America.,11/3/15,826,1908
Join me tomorrow Nov. 3rd at 12pm in #TrumpTowerNY. I’ll be signing copies of my new book CRIPPLED AMERICA.  Don’t miss it!,11/2/15,895,1973
My interview with @jheil &amp; @MarkHalperin at @WollmanRink airing at 5PM on @bpolitics. https://t.co/qErQu7CeEH,11/2/15,803,1624
.@megynkelly used this poll (nobody else did) when I was down—wonder if she’ll use it now that I’m up? https://t.co/wEhqux6Ss8,11/2/15,1538,2804
.@CharlesMBlow  Why don’t you use new polls instead of the single ancient national poll that was a tiny bit negative. Dishonest reporting!,11/2/15,984,2335
Meet me at @TrumpTowerNY and get your copy of my new book CRIPPLED AMERICA signed on 11/3 at 12pm! https://t.co/9M0C0vc2fv,11/2/15,1387,3016
Thank you Carl Higbie (former Navy Seal) for you support of my plan to straighten out the Veterans Administration-a mess!Great job @kilmeade,11/2/15,1395,2867
.@Morning_Joe: Marco only won the debate in the minds of desperate people. I won every on-line poll even crazy @CNBC. Marco good looking?,11/2/15,824,1755
Sirius National News at 7:30 A.M. Steve Bannon. @BreitbartNews,11/2/15,550,1145
Now that Iran ripped us off by making one of the best deals of any kind in history they have just moved to block any imports from the U.S.,11/2/15,2244,3319
Thank you @JoeTrippi for the nice and true words on #Media Buzz with terrific Howie Kurtz. Leading New Hampshire 30 to 12. @FoxNews,11/2/15,807,1636
While in politics it is often smart to send out false messages one thing is clear:  That Hillary does not want to run against TRUMP.,11/2/15,2276,5378
Join me Tuesday Nov. 3rd at 12 PM in #TrumpTower in NYC. I'll be signing copies of my book CRIPPLED AMERICA. Don't miss it!,11/1/15,1212,2503
If Jeb Bush were more competent he could not have lost the skirmish with Marco in the debate. BAD facts for Marco if properly delivered!,11/1/15,1219,2907
"Marco Rubio will not win. Weak on illegal immigration strong on amnesty and has the appearance to killers of the world as a ""lightweight"".",11/1/15,2003,3788
I told you in speeches months ago that Jeb and Marco do not like each other. Marco is too ambitious and very disloyal to Jeb as his mentor!,11/1/15,1304,2805
"Jeb's new slogan - ""Jeb can fix it"". I never thought of Jeb as a crook! Stupid message the word ""fix"" is not a good one to use in politics!",11/1/15,2160,3746
"Anybody that believes in strong borders and stopping illegal immigration cannot vote for Marco Rubio  READ THIS: https://t.co/Tj85IsBPG8""",11/1/15,2339,3095
Further proof that Gang of Eight member Marco Rubio is weak on illegal immigration is Paul Singer's Mr. Amnesty endorsement.Rubs can't win,11/1/15,1635,2874
Gov. John Kasich has really failed on the campaign trail. I thought he would have been far more talented. He is just wasting time &amp; money!,11/1/15,1218,2949
".@thehill  John Oliver had his people call to ask me to be on his very boring and low rated show. I said ""NO THANKS"" Waste of time &amp; energy!",10/31/15,1423,2656
Few people know that  @FortuneMagazine is still in business. Tell your writer  Alisa Soloman that I left The Apprentice to run for president,10/31/15,808,1811
No complaints but how many people would be watching these really dumb but record setting debates if I wasn't in them? Interesting question!,10/31/15,1261,2909
Thank you James Freeman of the @WSJ for the very nice words. All polls said I won the debate except NBC (3rd). Explain to Daniel Henninger!,10/31/15,617,1306
#MakeAmericaGreatAgain https://t.co/UWyANGV8IR,10/31/15,2121,3528
Support Coach Kennedy and his right together with his young players to pray on the football field. Liberty Institute just suspended him!,10/31/15,2813,4785
Just left Virginia where I unveiled my healthcare and other plans for our great Veterans! They will be very happy! https://t.co/rhdiCocPyv,10/31/15,1510,2882
.@ColinCowherd said such nice things about me during the debate that I thought I'd do his show @TheHerd on Monday (2:30pm EST).,10/31/15,1188,2659
The @WSJ Wall Street Journal loves to write badly about me. They better be careful or I will unleash big time on them. Look forward to it!,10/31/15,1628,3128
Lifting off right now for U.S.S. Wisconsin in Norfolk. See ya',10/31/15,706,1999
I told you so-@politico just lost it's top person. Poor results and no money to pay him. If they were legit they would be doing far better!,10/31/15,902,1986
I am leaving for Norfolk Virginia - the great battleship U.S.S. Wisconsin - for a big rally and really big crowd. See you soon!,10/31/15,1165,2820
"I see Marco Rubio just landed another billionaire to give big money to his Superpac which are total scams. Marco must address him as ""SIR""!",10/31/15,2029,3881
The new NBC POLL has me in first place but said I was third in the debate - I demand a recount (just kidding!). EVERY other poll had me #1.,10/31/15,1102,2782
Black Lives Matter protesters totally disrupt Hillary Clinton event. She looked lost. This is not what we need with ISIS CHINA RUSSIA etc.,10/31/15,2261,4570
I am going to save Medicare and Medicaid Carson wants to abolish and failing candidate Gov. John Kasich doesn't have a clue - weak!,10/31/15,1756,4001
When candidate John Kasich on the @oreillyfactor talked about dismantling Medicare and Medicaid he was referring to Ben Carson.,10/31/15,831,1775
.@GovMikeHuckabee Great job on @FoxNews tonight. Thanks for your nice words about my children. Class!,10/31/15,1224,3359
Happy Birthday to my friend @garyplayer...https://t.co/WuN4AV9IMT,10/30/15,480,1243
Via The Political Insider: “Donald Trump Just Received The Best News Possible!”  https://t.co/kFa5wxUXqE,10/30/15,1190,2157
Donald Trump Leads Polls in Florida  https://t.co/EhSFxH8N8U,10/30/15,1228,2229
Super PACs should be disavowed by anyone running for President. They are a total scam on our system and country! I am self-funding.,10/30/15,2292,5043
Thank you @rushlimbaugh for your wonderful words. We will #MakeAmericaGreatAgain,10/30/15,1202,2748
Happy Birthday to my wonderful daughter @IvankaTrump.,10/30/15,1270,4441
Thank you @Morning_Joe for explaining to @CNN and @andersoncooper and so many others that I am leading in almost all national &amp; state polls.,10/30/15,1406,3069
Thank you @CharlesHurt for  the nice words on @seanhannity. I will win and Make America Great Again!,10/30/15,1065,2506
Loved doing the debate last night on @CNBC. Check out all of the polls! Everyone agrees that Harwood bombed!,10/30/15,1393,3648
Wow just heard really bad stuff about the failing  @politico. How much longer  will they be around? Some very untalented reporters.,10/30/15,1381,3223
My interview on @ThisWeekABC with @GStephanopoulos had a 40%+ ratings increase over same Sunday last year. 20% over last week.,10/30/15,762,1848
Post-Debate via @OANN. Thank you!#Trump2016 #MakeAmericaGreatAgain https://t.co/VHyPDZFKPZ,10/29/15,1159,2145
I was #1 on Twitter -- and so positive. Thank you! https://t.co/7JBjeWt6XK,10/29/15,1223,3141
Join me Tuesday Nov. 3rd at 12pm in Trump Tower NYC.  I’ll be signing copies of my new book CRIPPLED AMERICA.  Don’t miss it!,10/29/15,1301,2818
.@SpeakerRyan Congratulations and good luck - you will do a GREAT job for our wonderful U.S.A.!,10/29/15,811,1932
Failing host @glennbeck a mental basketcase loves SUPERPACS - in other words he wants your politicians totally controlled by lobbyists!,10/29/15,1540,3076
Via @Slate: Who won the #GOPDebate? https://t.co/YHsCQpG63v,10/29/15,1110,2033
CNBC poll: Trump won #GOPDebate #MakeAmericaGreatAgain #Trump2016 https://t.co/JEyniIGJPJ https://t.co/wEdauo3Drm,10/29/15,951,1791
Thank you! https://t.co/MEIiUqKeS9,10/29/15,768,1595
Thank you to everybody for your wonderful comments on my debate performance - it was a lot of fun! Today I will be speaking in Reno Nevada.,10/29/15,1164,3728
Thank you @morningmika and @JoeNBC  for all of your nice words and comments on the debate!,10/29/15,601,1492
The money losing @politico is considered by many in the world of politics to be the dumbest and most slanted of the political sites. Losers!,10/29/15,1266,2537
Drudge Poll on who won the 3rd #GOPDebate. Thank you! https://t.co/lCdolIJMsL,10/29/15,1706,3187
Thank you Colorado! An honor to win @NBC @9News #GOPDebate Poll. https://t.co/rvnUQemej0,10/29/15,949,2092
Thank you Jonathan. Greatly appreciated! https://t.co/eW0qDCax8P,10/29/15,658,1623
Thanks @PiersMorgan. You're great!,10/29/15,610,1839
The #CNBCGOPDebate poll closed with #Trump2016 declared the official winner. Thank you! https://t.co/3mFHLcSbwD https://t.co/ZPiXAR5rFC,10/29/15,3023,5843
Thank you! #GOPDebate MakeAmericaGreatAgain https://t.co/u6bJBPu30T https://t.co/UB8XqapdzZ,10/29/15,2398,4543
Thanks everyone they all said  I won the debate. Even won the @CNBC Poll!,10/29/15,1944,5422
"Via @MailOnline ""Trump still in the lead by a whopping 14 points after fluke survey had put Carson on top""-  https://t.co/tfaOARLoZb",10/28/15,2589,3754
@CNBC  POLL  TOTAL: TRUMP 25.22  CARSON 19.78  RUBIO 9.67....,10/28/15,710,1310
.@TheEconomist Poll one of the most highly respected was just released. Wow wait until the media digests these numbers - won't be happy!,10/28/15,1505,3118
I'm sure the media will not report the highly respected new national poll that just came out via The Economist. 32%! https://t.co/aalSqnGHa3,10/28/15,2361,3516
Does anybody think that @CNBC will get their fictitious  polling numbers corrected sometime prior to the start of the debate. Sad!,10/28/15,1370,3344
.@Morning_Joe can you believe Kasie Hunt's poor and purposely inaccurate reporting on my great night and crowd in Iowa. @politico is a scam!,10/28/15,810,1792
.@CNBC continues to report fictious poll numbers. Number one based on every statistic is Trump (by a wide margin). They just can't say it!,10/28/15,1308,2710
After a great evening and packed auditorium in Iowa I am now in Colorado looking forward to what I am sure will be a very unfair debate!,10/28/15,1639,4175
Thank you Iowa! Great night---see you soon! #Trump2016 https://t.co/aCHH90cNRg,10/28/15,1308,2789
Via the Washington Post: Inside the World of Donald Trump's Super Fans: https://t.co/QL6VhkZ8pm,10/28/15,698,1405
Just out wonderful poll in North Carolina. #Trump2016 #MakeAmericaGreatAgain https://t.co/xdZGkdtNev,10/27/15,1363,2884
I am leaving for Sioux City Iowa - great event (rally).,10/27/15,961,2548
National GOP Presidential Poll via @OANN @realDonaldTrump 35.6% #Trump2016 https://t.co/Mvcj1ZH3Ql,10/27/15,1109,1948
Trump's National Lead Increases to 35.6% Going into the Third GOP Debate it's Trump Carson and Rubio https://t.co/8SJazkQ3I1 …,10/27/15,1503,2177
Thank you @SahilKapur for the wonderful story.   https://t.co/3ipTylrLzz,10/27/15,944,1825
New Gravis national poll just out --- 36%! Very nice! #MakeAmericaGreatAgain,10/27/15,1380,2734
Dopey @BillKristol who has lost all credibility with so many dumb statements and  picks said last week on @Morning_Joe that Biden was in.,10/26/15,1149,2529
#TrumpTODAY Watch my appearance on the @TODAYshow from this morning https://t.co/9NbOEguzU1,10/26/15,981,2179
All Presidential candidates should immediately disavow their Super PAC’s. They're not only breaking the spirit of the law but the law itself,10/26/15,2502,4840
Re Super PAC scam:  What the other candidates are doing is a disgrace.,10/26/15,1197,2542
This whole Super PAC scam is very unfair to a person like me who has disavowed all PAC's &amp; is self-funding.,10/26/15,1547,3234
Ben Carson wants to abolish Medicare - I want to save it and Social Security.,10/26/15,2059,4144
Leaving for New Hampshire now. Will be doing the @TODAYshow there live at 7:00 A.M. New @CBSNews Poll of New Hampshire: Trump 38 Carson 12!,10/26/15,1039,2297
An aerial shot of Jacksonville crowd yesterday! I may as well show you because the media won't. #Trump2016 https://t.co/iJf87UVMEt,10/25/15,5156,10000
Remember that Carson Bush and Rubio are VERY weak on illegal immigration. They will do NOTHING to stop it. Our country will be overrun!,10/25/15,3052,5357
Do you think I will get credit for keeping Ford in U.S. Who cares my supporters know the truth. Think what can be done as president!,10/25/15,2276,4950
Word is that Ford Motor because of my constant badgering at packed events is going to cancel their deal to go to Mexico and stay in U.S.,10/25/15,3063,6373
.@ByronYork  Great numbers from @CBSNews Poll. Also from ABC-Washington Post Poll. Thank you!  @CNN,10/25/15,692,1412
Do you believe that @FoxNews is still playing up the old Iowa poll numbers and no mention of the ABCWashington Post or just out CBS results?,10/25/15,1252,2607
.@CBSNews Poll - WOW!  New Hampshire  TRUMP 38% CARSON 12% BUSH 8%  South Carolina TRUMP 40% CARSON 23% CRUZ 8% Iowa TRUMP 27% CARSON 27%,10/25/15,1820,3127
Watch my interview on @CBSNews Face The Nation now and also the new CBS POLLS which if good for me the media won't report!,10/25/15,740,1784
Big poll comes out today on Face The Nation at 10:30 on @CBSNews.,10/25/15,616,1297
Watch @CNN at 9:00 A.M. @jaketapper. Then interviewed on @ABC @GStephanopoulos at 10:00 A.M. and then at 10:30 A.M. watch Face The Nation.,10/25/15,574,1201
Ben Carson has never created a job in his life (well maybe a nurse). I have created tens of thousands of jobs it's what I do.,10/25/15,1959,3616
I spell out some of the differences between Ben Carson and myself at 9:00 A.M. on @CNN @jaketapper. Ben is very weak on illegal immigration.,10/25/15,920,1912
A big POLL will be announced this morning on @CBSNews  Face The Nation. I wonder if I do well if the press will report the results? Doubt it,10/25/15,730,1885
This is just not the right time for Jeb Bush. His campaign is in total disarray too much staff being paid way too much money = U.S. GOVT.,10/25/15,1216,2684
I will be doing a major sit down interview on State of the Union With Jake Tapper at 9:00 A.M. on @CNN. Enjoy!,10/25/15,624,1283
While Jeb Bush is cutting staff and salaries after having paid ridiculous amounts of money why did he pay so much in the first place?,10/25/15,943,2139
.@JebBush is slashing campaign salaries people making millions. If he can't manage his campaign how can he manage our countries finances?,10/24/15,1748,3302
.@JebBush had a tiny 300 person crowd at Senator Tim Scott's forum. I had thousands and they had real passion! https://t.co/osBW3TM4UO,10/24/15,1590,3663
.@JebBush is totally lost -- he spends too much time managing the bloated staff of his campaign &amp; not enough talking about America's future.,10/24/15,1244,2643
Expecting a great crowd of amazing people. Questions will be live! #TrumpToday,10/24/15,754,1908
I will be doing the @TodayShow live from New Hampshire at 7am on Monday morning. #TrumpToday,10/24/15,819,1813
Will be doing a sit down interview with  @JakeTapper @CNN on Sunday morning at 9:00. Tough questions and hopefully very good answers!,10/24/15,866,1795
Just finished speaking in Jacksonville Florida. Incredible crowd fantastic people. Thank you!,10/24/15,1263,3266
Saying goodbye to some of my great workers at @TrumpDoral in Miami. https://t.co/C8AG3eGSus,10/24/15,647,1683
Leaving for Jacksonville now. See you there! Miami was great.,10/24/15,897,2546
Massive crowds already forming in Jacksonville - will be and incredible day - 12 noon!  MAKE AMERICA GREAT AGAIN!,10/24/15,1321,3143
Crowd was amazing tonight at Trump National Doral in Miami. Love and excitement in the ballroom. Tomorrow at noon in Jacksonville!,10/24/15,1168,3011
So nice of @Cher--- greatly appreciated! https://t.co/11hmnFEP1S,10/23/15,1451,2992
Remember official campaign merchandise (hats apparel etc.) can only be bought at https://t.co/SXUUL7l8vp. Be careful don't get ripped-off,10/23/15,1385,2826
The young intern who accidentally did a Retweet apologizes.,10/22/15,3712,5891
Joe thanks for not running! https://t.co/yYAMVXWc7t,10/22/15,1241,2918
#ChrisWallace who interviewed me on Sunday had his highest ratings since Feb of '09. Congratulations!  https://t.co/o49V73AZZB,10/22/15,1209,2696
Trump Nears 100 days on Top via The Hill https://t.co/MDzpY89TRE,10/22/15,1164,2375
Can u believe that Jeb Bush’s campaign manager is in Berlin Germany looking for money? What’s he giving to Germany? https://t.co/HDdWRBteNe,10/21/15,2870,4126
I think Joe Biden made correct decision for him &amp; his family. Personally I would rather run against Hillary because her record is so bad.,10/21/15,5677,11550
The great workers who just completed the skylight at Trump International Hotel D.C. (Old Post Office) https://t.co/wEj6IjyBDK,10/21/15,879,2310
.@TrumpToronto was just voted the #1 hotel in Canada in Conde Nast Traveler’s prestigious Reader’s Choice Awards  https://t.co/Uc9Txu7O8g,10/21/15,779,1982
New poll by ABC News/Washington Post  TRUMP 32  CARSON 22  RUBIO 10  BUSH 7  Wow how will the media put a negative spin on this one?,10/21/15,2197,4184
I will be interviewed on @GMA Good Morning America at 7:00 A.M. @ABC will be announcing new poll numbers. MAKE AMERICA GREAT AGAIN!,10/21/15,742,2108
Just out: Boston Herald/Franklin Pierce Poll  N.H.  TRUMP 28 (up 10)  CARSON 16  BUSH 9  RUBIO 6  CRUZ 5  Press will say they are surging!,10/21/15,994,2095
.@GMA at 7:00 A.M.,10/21/15,637,1469
.@MonicaCrowley you were GREAT on @seanhannity tonight. Thank you for the nice words!,10/21/15,716,1848
I will be interviewed on @GMA Good Morning America tomorrow at 7:00 A.M. Big new ABC poll coming out - I hope I do well!,10/21/15,848,2081
.@seanhannity at 10:00.,10/21/15,597,1498
.@KarlRove  Had my best day ever in the polls one had me at 41% - Morning Consult. Boston Globe Monmouth NBC and CNN all great. More!,10/21/15,1063,2269
I will be interviewed on @seanhannity tonight at 10:00. You will find it very interesting (I hope). Enjoy!,10/21/15,909,2141
Both Aberdeen and Turnberry in Scotland and the soon to open Doonbeg in Ireland blow Bandon Dunes away. Bandon is a toy by comparison!,10/20/15,552,1401
Donald Trump tops Franklin-Pierce/Herald poll at 28 percent in N.H.  https://t.co/gXXJ4YhKIW,10/20/15,923,1827
Lots of great new polls--big leads!  https://t.co/Og4SN4eXbO     https://t.co/xJaAWC9RgO     https://t.co/8FyxYEna0h,10/20/15,1074,1897
